hora,minuto,temp_minima,temp_maxima,latitude_media,longitude_media,Classe
11,30,-2.06,27.18,36.170058,139.230606,moderado	
11,29,5.82,29.84,37.779497,26.440658,moderado	
11,29,-9.30,24.66,44.199330,22.360861,frio	
11,29,1.00,28.85,34.559680,136.220301,moderado	
11,29,17.14,32.92,21.701158,96.059389,alerta	
11,29,21.80,31.20,13.659802,101.560028,alerta	
11,29,6.37,27.82,37.780411,16.269947,moderado	
11,28,-24.38,25.09,44.200574,127.450939,frio	
11,29,7.89,34.43,32.951409,73.719558,quente	
11,29,19.96,35.50,16.869604,78.700318,alerta	
11,29,-10.22,22.76,53.841848,14.999575,frio	
11,30,-5.56,26.23,37.778510,122.030714,moderado	
11,29,14.06,29.06,24.919781,92.221047,quente	
11,29,-14.38,26.54,40.987347,121.420328,frio	
11,29,-15.34,16.92,36.169566,101.440035,frio	
11,29,-13.42,25.16,47.419386,29.609496,frio	
11,29,-10.94,20.65,42.590559,43.640931,frio	
11,28,20.00,34.83,10.450698,13.909804,alerta	
11,29,-18.68,22.78,40.989569,112.901354,frio	
11,29,22.80,30.52,15.269788,120.831055,alerta	
11,30,16.29,36.04,21.701390,77.020257,alerta	
11,29,-6.72,26.91,34.559261,108.970899,moderado	
11,29,11.53,37.64,28.129732,77.269629,alerta	
11,29,-12.44,23.15,45.809909,26.540285,frio	
11,29,20.49,33.46,12.049898,6.582048,alerta	
11,28,2.16,29.76,32.949265,37.340659,moderado	
11,28,-18.41,30.57,38.022682,114.683200,frio	
11,29,14.05,34.19,23.309675,86.499162,alerta	
11,29,3.07,36.69,32.950979,46.910978,quente	
11,29,-2.05,24.87,40.988687,38.341132,moderado	
11,29,-25.47,25.46,45.809622,125.769798,frio	
11,30,23.34,30.45,5.628905,8.072001,alerta	
11,29,-9.27,22.05,50.628968,8.869708,frio	
11,29,1.44,29.82,29.739790,121.849612,moderado	
11,29,6.05,29.31,32.948736,35.431265,moderado	
11,29,-6.34,28.46,36.169194,119.338540,moderado	
11,29,-16.19,24.85,49.030883,31.840197,frio	
11,29,-2.28,30.23,32.950652,119.679202,moderado	
11,29,16.89,35.92,23.309762,72.518914,alerta	
11,29,-9.70,20.55,47.419458,8.288835,frio	
11,29,17.00,31.69,18.478583,42.251010,quente	
11,30,22.82,30.13,8.837993,106.219121,alerta	
11,29,9.34,34.78,29.740059,77.540094,quente	
11,29,10.37,36.94,28.130283,75.451400,alerta	
11,29,1.31,28.48,34.560956,136.219950,moderado	
11,29,22.02,31.80,13.660300,99.911918,alerta	
11,29,2.76,36.84,31.349804,62.200246,quente	
11,29,1.18,28.81,34.560144,136.219346,moderado	
11,29,-1.86,27.03,36.170870,139.229093,moderado	
11,29,22.43,30.62,8.839058,77.028693,alerta	
11,29,0.89,30.38,28.130251,111.820489,moderado	
11,29,9.07,30.20,23.310697,112.719578,quente	
11,29,16.67,32.90,21.700628,87.400489,alerta	
11,29,-19.94,24.11,55.450359,39.689535,frio	
11,29,1.60,28.74,34.560208,136.219910,moderado	
11,29,-8.65,24.66,32.950466,67.979708,moderado	
11,29,2.35,36.81,32.949792,46.909846,quente	
11,29,14.55,33.76,23.310886,86.500660,alerta	
11,30,11.28,36.79,28.131317,77.269080,quente	
11,30,20.08,26.70,5.630690,9.689843,quente	
11,29,1.69,28.01,37.778947,22.369433,moderado	
11,29,20.89,30.58,18.478372,72.679385,alerta	
11,29,-8.32,22.68,52.240087,7.880420,frio	
11,29,19.44,34.40,16.870733,77.019543,alerta	
11,29,22.73,30.27,15.269027,120.829141,alerta	
11,30,-2.32,30.65,32.948510,115.849029,moderado	
11,29,8.57,34.29,32.950915,73.719346,quente	
11,28,-19.88,22.81,55.451416,36.849107,frio	
11,29,14.10,33.26,23.309716,84.760629,quente	
11,29,11.48,36.49,28.129217,77.269866,alerta	
11,29,-1.98,27.60,36.170561,139.228987,moderado	
11,29,6.51,23.86,23.310788,103.980577,moderado	
11,29,14.57,35.92,23.310140,79.511035,quente	
11,29,11.37,36.98,26.519478,78.810365,alerta	
11,30,4.79,33.47,29.738380,66.460433,moderado	
11,29,0.51,28.48,34.560022,136.220625,moderado	
11,29,-10.37,23.94,40.988254,44.730784,frio	
11,29,-12.39,25.97,47.419936,34.339590,frio	
11,29,14.56,35.23,23.310478,76.019985,quente	
11,28,-7.94,22.81,49.031269,7.351138,frio	
11,29,17.09,35.55,21.699519,75.289409,alerta	
11,29,23.73,29.32,0.800824,103.661155,alerta	
11,29,22.46,29.21,7.229719,80.270539,alerta	
11,29,19.38,35.09,12.047254,13.150611,alerta	
11,29,17.52,32.18,21.702049,70.099123,alerta	
11,29,9.90,36.32,31.350490,75.387938,quente	
11,29,-7.62,21.62,50.629870,6.340361,frio	
11,29,-2.46,27.52,36.170534,139.228213,moderado	
11,29,22.04,30.13,8.838890,99.729649,alerta	
11,29,8.48,29.13,34.559074,35.030303,moderado	
11,29,-1.82,28.62,31.350688,111.200200,moderado	
11,29,-19.52,23.62,40.991225,110.769796,frio	
11,29,12.44,29.99,24.921513,122.361004,quente	
11,29,-12.38,23.20,50.631611,19.009818,frio	
11,28,22.65,31.39,8.840663,7.300509,alerta	
11,29,-16.09,14.08,53.838669,159.550240,frio	
11,29,-1.74,27.60,36.169915,139.230726,moderado	
11,29,-11.26,24.51,47.418527,22.500593,frio	
11,29,22.19,30.70,15.270119,120.830130,alerta	
11,29,22.64,32.03,8.839102,4.050710,alerta	
11,29,21.83,31.25,16.870214,97.121439,alerta	
11,29,-5.53,28.52,36.170059,117.351177,moderado	
11,29,8.26,30.47,23.310589,112.719548,quente	
11,28,-8.98,25.80,44.199615,24.599893,moderado	
11,29,24.33,30.04,5.631564,100.088901,alerta	
11,29,-8.71,23.14,49.029421,9.799184,frio	
11,30,23.50,30.57,10.448358,123.550603,alerta	
11,29,17.22,32.12,20.090462,73.360189,quente	
11,29,22.19,30.50,15.269810,120.831068,alerta	
11,30,6.71,30.62,32.951341,35.430952,moderado	
11,28,-27.00,22.67,44.199909,84.971066,frio	
11,29,23.87,29.66,4.019574,98.840651,alerta	
11,29,-26.78,22.39,53.840738,55.910236,frio	
11,30,4.02,30.46,24.920030,113.501471,moderado	
11,29,22.34,29.05,4.018664,18.480685,quente	
11,30,10.10,28.59,26.518806,89.551888,quente	
11,29,-2.08,27.80,36.170082,139.232069,moderado	
11,29,2.45,36.51,32.950608,46.910289,quente	
11,28,-27.47,24.03,45.809423,130.379519,frio	
11,29,-7.59,27.95,37.779509,113.900042,moderado	
11,28,20.46,35.10,13.660897,33.850355,alerta	
11,29,21.59,31.24,13.659376,99.908944,alerta	
11,29,8.92,29.48,34.559886,11.678683,moderado	
11,29,-11.72,21.61,50.630198,16.479535,frio	
11,29,-27.10,22.84,44.199011,84.969624,frio	
11,29,11.57,37.63,26.518742,68.058907,alerta	
11,29,12.88,35.14,26.520149,82.389917,alerta	
11,29,8.17,35.54,29.738632,70.149332,quente	
11,29,11.62,33.66,28.130298,80.910337,quente	
11,28,3.60,23.98,24.920380,104.630965,moderado	
11,29,-13.20,22.30,53.841730,17.727304,frio	
11,29,0.92,28.81,34.560670,136.220851,moderado	
11,29,23.50,31.51,7.228722,81.889300,alerta	
11,29,14.85,32.99,23.311122,88.247747,alerta	
11,29,19.31,34.59,18.480793,76.061944,alerta	
11,29,20.96,30.53,13.662052,75.139937,alerta	
11,28,23.93,28.97,0.800919,103.660872,alerta	
11,28,-7.52,23.65,45.810716,10.380286,frio	
11,29,-6.37,28.32,37.782461,56.950501,moderado	
11,29,-1.76,27.02,36.173095,139.230947,moderado	
11,29,-6.29,21.64,52.239766,5.259896,frio	
11,29,-10.31,26.34,45.811007,35.770861,moderado	
11,29,-8.43,24.58,42.590179,21.820557,frio	
11,29,22.29,33.65,10.450928,41.731717,alerta	
11,29,-8.52,22.81,50.631504,6.340569,frio	
11,29,-9.22,22.41,50.630547,6.339592,frio	
11,29,-10.79,24.52,45.810758,21.920103,frio	
11,29,-10.60,21.19,50.630004,11.409090,frio	
11,29,-2.47,32.90,37.779595,38.640906,moderado	
11,29,21.78,30.63,8.839120,8.919239,alerta	
11,29,22.81,30.66,7.231154,99.729479,alerta	
11,29,17.23,32.25,18.478975,82.820950,alerta	
11,29,12.70,33.80,26.518876,84.181247,quente	
11,29,0.86,29.63,28.131645,110.000871,moderado	
11,30,-0.54,30.97,31.349986,120.631261,moderado	
11,29,-4.13,29.99,36.169334,53.699798,moderado	
11,29,0.09,28.73,32.950389,131.170636,moderado	
11,29,-1.01,31.28,29.739011,114.459010,moderado	
11,30,-6.19,21.64,52.240209,5.260801,frio	
11,29,-1.42,27.00,36.172333,139.229611,moderado	
11,29,2.93,27.66,40.988828,19.169292,moderado	
11,29,-8.55,22.12,53.839759,9.550124,frio	
11,29,16.79,35.32,23.309128,72.521786,alerta	
11,28,-21.09,24.61,57.049524,42.789800,frio	
11,29,-1.57,27.39,36.170901,139.229102,moderado	
11,30,22.58,30.28,12.049727,101.919562,alerta	
11,29,-4.89,27.91,39.380861,47.859454,moderado	
11,29,-3.42,26.84,44.199743,11.179430,moderado	
11,28,0.76,30.35,34.560731,134.269599,moderado	
11,29,4.48,22.04,24.920421,102.860253,moderado	
11,29,-21.19,22.58,57.049494,42.790651,frio	
11,29,19.79,35.30,12.050055,13.148629,alerta	
11,29,-7.86,28.98,36.170378,45.750239,moderado	
11,29,23.54,29.34,4.019584,98.838601,alerta	
11,29,22.05,31.53,13.658379,99.910085,alerta	
11,30,13.22,29.91,23.310689,119.710568,quente	
11,29,3.73,28.29,34.561529,138.161041,moderado	
11,29,8.78,29.67,34.559717,11.678311,moderado	
11,29,1.50,30.33,34.561546,132.319305,moderado	
11,29,-1.11,28.00,36.169848,139.229586,moderado	
11,30,22.69,29.60,5.630776,3.229270,alerta	
11,29,-8.32,25.93,36.168707,113.370625,moderado	
11,29,10.38,29.35,24.918163,120.589864,quente	
11,29,3.93,29.60,24.919733,113.501172,moderado	
11,29,23.49,29.14,4.019400,98.838708,alerta	
11,29,16.81,32.52,20.089093,73.361629,alerta	
11,28,20.30,26.15,5.630840,9.688425,quente	
11,29,-1.66,27.20,36.168939,139.229534,moderado	
11,29,9.45,30.33,23.309970,114.470879,quente	
11,29,3.33,27.14,40.989717,19.170732,moderado	
11,29,-2.70,25.15,42.589259,13.088909,moderado	
11,29,19.45,34.67,13.662021,32.198332,alerta	
11,29,22.34,31.31,8.840107,4.049929,alerta	
11,29,19.95,27.20,5.629554,9.689822,quente	
11,29,22.20,31.10,13.659343,101.559611,alerta	
11,29,12.00,36.67,26.519582,78.809215,alerta	
11,29,-0.10,26.24,26.519855,107.460270,moderado	
11,29,22.69,30.50,8.839064,106.221080,alerta	
11,28,0.25,29.90,29.739314,119.999784,moderado	
11,29,-9.34,25.45,45.810483,19.620653,moderado	
11,29,1.37,29.41,34.560046,136.219855,moderado	
11,29,-15.30,27.61,47.420610,39.079621,frio	
11,29,14.63,37.94,24.922521,76.259717,alerta	
11,29,22.26,32.39,10.449604,79.360080,alerta	
11,29,13.30,29.62,24.922649,122.359296,quente	
11,29,-3.29,31.34,32.949431,115.850764,moderado	
11,29,-6.09,21.94,52.240457,5.260391,frio	
11,29,-8.56,28.74,39.379800,116.529676,moderado	
11,28,-16.06,25.76,40.989950,123.549122,frio	
11,29,7.57,32.03,31.349271,35.810295,quente	
11,30,22.14,31.68,8.840187,4.050304,alerta	
11,29,-10.02,26.31,39.381259,122.770396,frio	
11,29,6.32,26.75,40.990218,2.128464,moderado	
11,28,20.82,31.12,16.869809,73.670056,alerta	
11,29,-23.25,24.75,53.841123,50.449772,frio	
11,29,20.56,33.62,10.452162,10.639899,alerta	
11,29,21.50,30.45,13.661232,75.139628,alerta	
11,29,20.09,32.02,16.869952,75.350670,alerta	
11,29,7.46,29.33,24.919870,118.820030,moderado	
11,29,-6.39,21.54,52.239939,5.256805,frio	
11,29,12.38,35.81,24.919211,83.348553,alerta	
11,29,9.42,30.52,23.309917,116.210386,quente	
11,28,8.81,30.29,23.309504,112.719178,quente	
11,29,20.87,32.43,16.869146,95.440528,alerta	
11,29,-29.98,24.58,52.239522,76.199894,frio	
11,29,-27.99,25.17,47.420049,124.339126,frio	
11,29,13.12,35.34,24.919836,69.161319,alerta	
11,29,22.93,29.96,13.658628,123.030956,alerta	
11,29,-16.35,22.77,42.588357,76.360005,frio	
11,29,-6.89,22.14,52.240814,5.260078,frio	
11,29,11.51,37.31,28.129705,73.640050,alerta	
11,28,8.66,30.64,23.308480,112.719641,quente	
11,29,11.27,35.58,26.520629,80.600585,quente	
11,29,-10.89,24.21,36.170205,107.400383,frio	
11,29,16.30,31.07,23.308885,90.000494,alerta	
11,29,9.84,34.22,29.740879,77.541429,quente	
11,29,22.96,32.71,10.449298,2.449774,alerta	
11,29,6.26,23.72,23.310299,103.981410,moderado	
11,29,22.77,31.22,10.448526,107.180632,alerta	
11,29,-11.11,25.98,40.989004,70.301134,moderado	
11,29,-2.88,25.10,47.419362,1.179272,moderado	
11,30,22.54,30.75,15.269744,120.831380,alerta	
11,29,20.77,32.59,10.450103,10.641408,alerta	
11,29,20.69,34.95,15.269785,79.169247,alerta	
11,29,-6.49,22.34,52.240024,5.259452,frio	
11,28,0.66,31.39,28.131282,113.638926,moderado	
11,29,-11.47,26.34,40.990444,72.429831,moderado	
11,29,21.49,30.14,7.231463,5.680749,alerta	
11,29,-33.91,22.09,49.027804,119.999929,frio	
11,29,-15.38,25.89,49.030188,34.290568,frio	
11,29,22.38,29.18,7.230534,80.269585,alerta	
11,29,15.35,33.42,23.309312,69.029787,alerta	
11,29,-7.01,31.84,39.379292,64.509794,moderado	
11,29,9.55,29.74,23.309389,114.469873,quente	
11,29,5.05,21.47,24.920649,102.860566,moderado	
11,29,-12.15,22.97,50.629190,19.009848,frio	
11,29,-2.26,27.50,36.171058,139.228988,moderado	
11,29,22.19,30.50,15.269057,120.828251,alerta	
11,28,11.63,36.74,28.130444,77.269959,alerta	
11,29,5.46,28.31,34.560675,140.110734,moderado	
11,30,22.64,31.47,8.838718,4.050786,alerta	
11,29,8.66,30.17,23.309335,112.720200,quente	
11,29,-19.68,24.78,55.450391,36.849640,frio	
11,28,3.24,37.39,32.949507,46.910618,quente	
11,29,22.98,29.02,2.410781,103.661793,alerta	
11,28,-14.77,19.87,60.268908,16.220274,frio	
11,29,-19.67,22.61,55.450676,36.850034,frio	
11,29,22.67,33.11,10.450881,79.360764,alerta	
11,29,17.84,28.33,8.840012,44.591014,quente	
11,29,19.89,32.00,16.870984,100.469840,alerta	
11,28,22.18,30.41,12.048973,98.631195,alerta	
11,29,8.68,29.24,31.350263,24.501127,moderado	
11,29,20.40,33.99,15.268873,77.498881,alerta	
11,29,-7.10,22.02,50.629362,6.340808,frio	
11,29,-25.59,20.71,61.880296,49.251752,frio	
11,29,-5.46,30.07,37.780313,42.709693,moderado	
11,29,-8.02,22.62,52.240132,7.880498,frio	
11,29,6.28,28.42,37.779232,16.269901,moderado	
11,29,-28.09,26.53,47.421045,124.339546,frio	
11,29,22.42,30.70,8.838471,106.218913,alerta	
11,29,6.47,28.02,37.780158,16.269650,moderado	
11,29,9.43,30.31,21.699035,108.171266,quente	
11,29,21.94,34.97,15.270524,80.831690,alerta	
11,29,-1.54,27.25,36.169604,139.230581,moderado	
11,29,8.84,36.75,31.349754,73.509827,quente	
11,29,23.21,32.30,8.840937,5.679384,alerta	
11,30,5.73,39.37,31.350767,49.009830,quente	
11,28,15.92,31.15,18.481753,103.099743,quente	
11,29,11.30,35.89,28.130963,79.091332,quente	
11,29,14.75,31.18,23.308964,90.000578,alerta	
11,29,6.08,28.42,37.779643,16.270007,moderado	
11,30,23.53,29.22,0.798887,118.128716,alerta	
11,29,12.95,29.79,24.918518,122.361421,quente	
11,29,15.05,32.72,23.309222,88.250004,alerta	
11,29,20.74,29.54,10.448575,77.729845,alerta	
11,28,21.76,31.52,10.450369,7.360429,alerta	
11,30,24.01,29.36,2.410099,102.049775,alerta	
11,29,22.82,32.95,8.839794,15.410490,alerta	
11,29,-12.34,28.85,42.589092,69.820725,moderado	
11,29,21.40,34.68,13.660566,80.091583,alerta	
11,29,-2.13,30.47,32.951409,110.108553,moderado	
11,29,-2.41,20.03,50.630442,1.268521,moderado	
11,29,0.60,36.25,36.169696,43.760533,moderado	
11,29,23.96,30.12,10.450390,118.640574,alerta	
11,29,-1.47,27.00,36.170874,139.229182,moderado	
11,29,-0.12,30.51,28.129848,111.820639,moderado	
11,29,13.28,35.81,24.918483,83.350819,alerta	
11,28,2.03,27.40,40.989406,19.168555,moderado	
11,29,23.65,28.87,7.227846,124.049070,alerta	
11,29,11.95,36.32,26.518713,80.600078,quente	
11,30,-26.65,22.23,57.050495,66.389308,frio	
11,29,3.51,28.22,42.590430,15.269822,moderado	
11,29,-1.15,31.04,31.348707,118.740111,moderado	
11,29,-1.61,31.93,32.950166,48.830158,moderado	
11,29,21.80,30.47,7.231434,5.678850,alerta	
11,29,19.46,27.26,12.050105,108.490624,quente	
11,29,24.21,30.25,10.450278,123.550024,alerta	
11,30,-12.00,23.31,52.239624,15.770202,frio	
11,29,15.09,35.49,21.700543,77.021225,alerta	
11,29,8.67,35.13,29.742352,70.150656,quente	
11,30,20.42,34.36,12.048503,6.581637,alerta	
11,29,19.73,32.37,16.868963,75.351604,alerta	
11,29,5.39,28.25,40.989375,2.129147,moderado	
11,29,2.68,30.53,34.560462,71.999267,moderado	
11,29,-22.67,22.79,58.661261,49.229948,frio	
11,29,-9.49,22.55,52.238786,10.509987,frio	
11,29,-11.67,26.41,40.989899,72.429513,moderado	
11,28,15.28,35.59,23.309214,77.768276,alerta	
11,29,-1.78,27.41,36.169356,139.231480,moderado	
11,29,23.71,29.19,4.021648,7.229520,alerta	
11,29,22.18,31.63,7.230151,2.430572,alerta	
11,29,-0.06,27.15,40.990491,29.820267,moderado	
11,29,11.84,36.63,26.518501,68.058889,alerta	
11,29,-5.63,30.27,37.781172,42.709908,moderado	
11,29,21.61,29.84,13.659939,121.378466,alerta	
11,29,4.24,25.49,42.590342,6.550961,moderado	
11,29,-29.97,22.94,57.050160,84.099621,frio	
11,29,-7.70,23.77,45.810137,15.000778,frio	
11,28,23.99,28.65,7.231412,124.049825,alerta	
11,29,7.79,34.39,32.951386,73.720989,quente	
11,29,-29.06,25.42,47.419507,126.709216,frio	
11,30,-5.91,21.42,50.630075,3.800428,frio	
11,29,21.69,30.50,15.270953,120.830268,alerta	
11,29,5.14,29.32,26.520084,118.209239,moderado	
11,29,-14.81,22.52,53.840327,20.450474,frio	
11,29,-5.89,25.21,37.780281,32.540037,moderado	
11,29,20.40,34.23,10.447459,13.910452,alerta	
11,29,12.07,36.68,26.519941,78.809489,quente	
11,29,13.56,36.64,26.519911,73.429936,alerta	
11,29,23.16,30.45,5.629473,8.069281,alerta	
11,29,9.80,36.01,31.348233,73.509677,quente	
11,29,23.26,30.26,5.630800,6.460689,alerta	
11,30,11.05,29.68,21.700689,111.628877,quente	
11,29,5.55,30.64,36.170881,35.799509,moderado	
11,29,-24.10,24.64,53.838907,50.450673,frio	
11,28,15.25,32.91,23.310944,88.250641,alerta	
11,29,-1.86,27.75,36.169911,139.229117,moderado	
11,29,21.73,32.45,16.870259,95.440213,alerta	
11,30,3.81,29.82,28.130033,120.910316,moderado	
11,29,19.82,30.83,16.869289,73.670070,alerta	
11,29,7.89,34.79,32.951087,73.721317,quente	
11,29,11.48,36.84,28.131396,77.269118,alerta	
11,29,21.39,30.26,7.229774,5.678616,alerta	
11,29,12.90,30.53,23.310454,119.710236,quente	
11,29,14.65,31.28,23.311382,89.998734,alerta	
11,29,8.56,34.59,32.950648,73.717835,quente	
11,29,-6.33,23.02,47.419083,5.920222,frio	
11,29,3.26,29.69,24.921611,109.949534,moderado	
11,29,22.20,34.84,13.659270,80.088924,alerta	
11,29,-12.55,23.00,44.198991,42.478946,frio	
11,29,21.90,30.96,18.479725,72.679089,alerta	
11,29,9.30,36.65,31.350153,73.507610,quente	
11,29,-3.78,30.10,32.950020,113.939358,moderado	
11,29,-6.63,23.84,47.419579,5.921532,frio	
11,29,-2.25,26.44,37.778964,30.509507,moderado	
11,29,14.55,36.15,23.311116,79.509117,quente	
11,29,-19.14,24.48,55.450133,36.849979,frio	
11,29,-0.12,26.20,26.518099,107.460974,moderado	
11,29,-5.94,27.06,37.778752,120.001057,moderado	
11,29,9.60,35.91,29.740917,75.690210,quente	
11,29,23.98,30.05,5.629089,8.067939,alerta	
11,29,-9.15,21.32,53.840511,9.549476,frio	
11,29,11.18,36.49,28.130372,77.269773,alerta	
11,29,13.12,37.10,24.919762,81.578629,alerta	
11,29,-9.57,24.44,40.989502,44.730085,frio	
11,29,-5.75,23.85,42.589666,19.639547,moderado	
11,30,23.10,28.89,4.019349,7.230282,alerta	
11,29,-1.57,27.00,36.168784,139.230773,moderado	
11,29,14.53,31.82,18.480985,106.480313,quente	
11,29,-8.46,23.57,44.200478,17.890161,frio	
11,29,4.00,27.55,40.989899,12.781490,moderado	
11,29,1.32,28.75,34.558041,136.220552,moderado	
11,29,-3.29,30.51,32.950738,115.848510,moderado	
11,30,15.35,32.72,23.309605,88.250913,alerta	
11,29,2.56,31.04,32.950300,37.339855,moderado	
11,29,-23.27,25.69,44.201433,125.220375,frio	
11,29,12.79,28.42,23.308288,121.459677,quente	
11,28,23.72,31.82,7.229971,8.920123,alerta	
11,29,2.96,29.41,24.920706,109.949372,moderado	
11,28,6.05,23.97,23.310000,103.979057,moderado	
11,29,-7.30,29.06,37.781395,117.970239,moderado	
11,29,-5.42,20.21,53.839132,6.820512,frio	
11,28,-19.81,23.41,52.238738,36.788823,frio	
11,28,-1.86,30.64,31.350075,118.740550,moderado	
11,29,13.76,33.01,24.920664,88.645980,alerta	
11,29,9.43,35.52,31.349604,75.389955,quente	
11,29,10.37,32.84,28.130199,80.911077,quente	
11,29,22.09,30.11,15.270051,120.828869,alerta	
11,29,22.25,30.50,15.270168,120.830776,alerta	
11,29,1.82,29.99,29.740390,121.847771,moderado	
11,29,-2.24,27.90,36.170954,139.229657,moderado	
11,29,18.89,34.48,18.479088,76.059776,alerta	
11,29,-4.40,28.96,31.349125,52.771526,moderado	
11,29,-17.23,21.55,60.269094,25.949185,frio	
11,29,-16.10,26.81,40.989374,123.549460,frio	
11,29,1.10,29.21,34.559986,136.220283,moderado	
11,29,11.27,36.83,26.518353,78.810382,alerta	
11,29,-4.86,28.42,36.171589,117.348822,moderado	
11,29,8.24,36.46,31.348732,73.510579,quente	
11,29,22.54,31.20,13.660836,101.560033,alerta	
11,29,19.88,31.86,13.659584,78.439240,alerta	
11,29,-8.10,20.88,57.049394,10.330482,frio	
11,29,-2.46,25.72,42.588379,28.359466,moderado	
11,30,23.05,29.32,4.018743,98.838994,alerta	
11,29,-2.38,27.50,34.559490,70.049875,moderado	
11,29,23.97,29.15,2.409358,102.050484,alerta	
11,28,22.18,30.30,15.269653,120.831510,alerta	
11,29,23.72,31.50,10.450141,105.550838,alerta	
11,29,-9.68,21.44,52.241208,10.510454,frio	
11,28,1.45,30.13,34.560076,132.318598,moderado	
11,29,9.83,35.52,31.350564,75.388445,quente	
11,28,-7.12,25.76,40.991728,140.590308,frio	
11,29,6.15,30.34,36.169979,35.799862,moderado	
11,29,9.53,36.62,31.350462,75.387936,quente	
11,29,21.10,34.94,13.660208,80.089208,alerta	
11,29,9.58,36.69,31.350348,71.621337,quente	
11,29,-27.52,18.36,52.240585,105.110850,frio	
11,28,-8.46,29.14,39.380232,116.530878,moderado	
11,29,22.50,30.01,13.660077,98.261656,alerta	
11,29,3.99,29.68,24.920053,108.180102,moderado	
11,29,10.27,30.95,23.309742,116.209752,quente	
11,29,-8.74,20.78,45.809470,8.079555,frio	
11,29,22.55,28.94,7.227823,80.270340,alerta	
11,29,11.88,36.54,28.130225,77.269729,quente	
11,29,-17.71,23.66,52.240236,31.530835,frio	
11,29,9.84,34.65,29.740000,77.539151,quente	
11,29,12.03,28.94,26.520090,91.340224,quente	
11,29,9.24,36.15,31.351373,73.509632,quente	
11,29,-17.78,24.69,50.629542,36.759932,frio	
11,29,1.60,30.13,34.559451,132.319674,moderado	
11,29,16.01,30.42,21.700344,94.330208,quente	
11,29,20.99,35.03,15.268377,79.169935,alerta	
11,29,-9.30,25.61,45.809689,19.620288,moderado	
11,29,-21.15,17.25,68.309295,34.700186,frio	
11,29,-4.68,29.23,34.558749,112.859243,moderado	
11,29,23.68,27.90,0.798828,124.550907,alerta	
11,29,23.82,28.96,0.799099,103.660317,alerta	
11,29,0.86,26.92,28.129168,104.549590,moderado	
11,29,14.55,31.18,23.308393,89.999585,alerta	
11,29,-20.04,23.31,55.450331,39.690551,frio	
11,29,-0.31,29.21,31.349237,109.318239,moderado	
11,30,1.08,30.61,26.520453,112.840710,moderado	
11,30,3.26,30.18,24.920188,109.950609,moderado	
11,29,1.61,29.31,39.379153,22.888478,moderado	
11,29,14.75,32.57,23.310154,88.248499,alerta	
11,29,-17.33,21.45,60.270580,25.949540,frio	
11,29,18.23,35.56,13.660932,10.731275,alerta	
11,29,21.75,30.67,8.840159,2.430428,alerta	
11,29,-23.52,26.86,45.809997,123.460743,frio	
11,30,15.54,34.01,21.699504,40.670102,alerta	
11,29,-2.20,19.95,50.629699,1.270558,moderado	
11,29,-14.96,27.31,47.421121,39.079985,frio	
11,30,22.41,31.77,8.838328,4.051098,alerta	
11,29,-25.18,23.25,44.200426,131.929614,frio	
11,29,-2.64,30.98,32.948813,117.771234,moderado	
11,29,9.56,36.85,31.349940,73.509842,quente	
11,29,-30.94,22.40,53.838365,91.359992,frio	
11,29,22.38,28.94,7.229984,80.272338,alerta	
11,29,-19.74,22.72,55.450680,36.850175,frio	
11,29,-9.57,22.84,49.030911,9.799165,frio	
11,30,-0.13,30.98,29.739865,112.620723,moderado	
11,29,-1.78,28.78,37.780575,138.308851,moderado	
11,29,23.31,29.17,4.020700,113.297707,alerta	
11,29,20.49,33.72,16.869472,82.050742,alerta	
11,29,17.64,35.03,13.659075,7.428307,alerta	
11,29,0.48,22.72,31.348840,77.280537,moderado	
11,29,22.88,30.40,15.270182,120.828378,alerta	
11,29,17.15,34.57,21.699026,73.560818,alerta	
11,29,22.10,31.39,13.659902,101.559050,alerta	
11,29,-3.88,31.34,32.915269,118.741550,moderado	
11,29,15.05,30.88,23.309373,89.999200,alerta	
11,29,0.64,27.00,40.990151,14.910050,moderado	
11,29,-22.62,21.98,42.592184,128.731708,frio	
11,29,-28.93,21.71,53.840477,85.911806,frio	
11,30,8.13,35.35,32.949010,71.808000,quente	
11,29,11.79,36.84,28.129428,77.270145,alerta	
11,29,9.34,35.72,31.349136,75.390538,quente	
11,28,10.36,29.75,21.700584,108.169614,quente	
11,29,-5.34,25.84,37.780262,122.030646,moderado	
11,29,-8.18,24.48,42.589754,21.819804,frio	
11,29,-21.49,26.85,44.198451,87.199162,frio	
11,29,5.80,30.45,36.170701,35.798968,moderado	
11,29,-0.73,30.97,29.740414,112.621126,moderado	
11,29,5.17,29.41,24.921034,109.950050,moderado	
11,28,23.30,30.26,8.839500,104.589310,alerta	
11,29,1.21,28.55,34.559605,136.218698,moderado	
11,28,9.63,36.85,31.349634,73.510095,quente	
11,29,-12.92,24.53,47.420380,27.240710,frio	
11,29,12.52,29.80,23.310502,119.709872,quente	
11,30,-1.82,28.34,31.349345,111.199890,moderado	
11,29,19.73,30.58,13.658544,76.789894,quente	
11,29,-13.33,22.03,49.031079,22.040479,frio	
11,29,-22.00,27.33,52.242219,47.300223,frio	
11,29,8.58,29.41,31.349433,24.500522,moderado	
11,30,-6.66,29.74,36.170029,45.749573,moderado	
11,29,3.80,23.98,24.919616,104.630687,moderado	
11,29,11.43,36.26,28.130590,77.270641,alerta	
